시도,시군구,읍면동,연료,(관용)승용,(관용)승합,(관용)화물,(관용)특수,(자가용)승용,(자가용)승합,(자가용)화물,(자가용)특수,(영업용)승용,(영업용)승합,(영업용)화물,(영업용)특수
부산광역시 ,해운대구,좌동 ,전기,4 ,0 ,0 ,0 ,302 ,0 ,38 ,0 ,45 ,0 ,22 ,0 
부산광역시 ,해운대구,좌동 ,휘발유(유연),0 ,0 ,0 ,0 ,19 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,해운대구,좌동 ,휘발유(무연),7 ,0 ,0 ,0 ,11741 ,5 ,2 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,해운대구,좌동 ,CNG,0 ,0 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,해운대구,좌동 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,1800 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,해운대구,좌동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,28 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,해운대구,좌동 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,24 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,해운대구,좌동 ,수소,0 ,0 ,0 ,0 ,43 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,해운대구,좌동 ,기타연료,0 ,0 ,0 ,0 ,0 ,7 ,47 ,10 ,0 ,0 ,58 ,0 
부산광역시 ,해운대구,송정동 ,휘발유,0 ,0 ,0 ,0 ,678 ,0 ,8 ,0 ,6 ,0 ,0 ,0 
부산광역시 ,해운대구,송정동 ,경유,0 ,0 ,1 ,0 ,824 ,89 ,616 ,17 ,15 ,3 ,33 ,17 
부산광역시 ,해운대구,송정동 ,엘피지,0 ,0 ,0 ,0 ,323 ,18 ,31 ,0 ,84 ,0 ,1 ,0 
부산광역시 ,해운대구,송정동 ,전기,1 ,0 ,0 ,0 ,33 ,0 ,10 ,0 ,32 ,0 ,7 ,0 
부산광역시 ,해운대구,송정동 ,휘발유(유연),0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,해운대구,송정동 ,휘발유(무연),0 ,0 ,0 ,0 ,1199 ,0 ,2 ,0 ,8 ,0 ,0 ,0 
부산광역시 ,해운대구,송정동 ,CNG,0 ,0 ,0 ,0 ,3 ,0 ,1 ,0 ,0 ,7 ,0 ,0 
부산광역시 ,해운대구,송정동 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,130 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,해운대구,송정동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,해운대구,송정동 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,해운대구,송정동 ,수소,0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,해운대구,송정동 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,22 ,1 ,0 ,0 ,13 ,0 
부산광역시 ,사하구,괴정동 ,휘발유,0 ,0 ,0 ,0 ,3345 ,4 ,11 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,괴정동 ,경유,0 ,0 ,4 ,0 ,4201 ,369 ,1608 ,31 ,2 ,1 ,215 ,52 
부산광역시 ,사하구,괴정동 ,엘피지,0 ,0 ,0 ,0 ,1254 ,71 ,89 ,1 ,232 ,0 ,2 ,0 
부산광역시 ,사하구,괴정동 ,전기,2 ,0 ,0 ,0 ,93 ,1 ,36 ,0 ,19 ,0 ,9 ,0 
부산광역시 ,사하구,괴정동 ,휘발유(유연),0 ,0 ,0 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,괴정동 ,휘발유(무연),3 ,0 ,0 ,0 ,6572 ,2 ,3 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,사하구,괴정동 ,CNG,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,괴정동 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,636 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,사하구,괴정동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,괴정동 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,괴정동 ,수소,0 ,0 ,0 ,0 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,괴정동 ,기타연료,0 ,0 ,1 ,0 ,0 ,4 ,25 ,2 ,0 ,0 ,16 ,0 
부산광역시 ,사하구,당리동 ,휘발유,0 ,0 ,0 ,0 ,1578 ,0 ,6 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,당리동 ,경유,2 ,9 ,39 ,2 ,1928 ,193 ,764 ,7 ,1 ,0 ,252 ,15 
부산광역시 ,사하구,당리동 ,엘피지,0 ,1 ,0 ,0 ,537 ,36 ,45 ,0 ,108 ,0 ,1 ,0 
부산광역시 ,사하구,당리동 ,전기,8 ,0 ,0 ,0 ,41 ,2 ,21 ,0 ,16 ,0 ,9 ,0 
부산광역시 ,사하구,당리동 ,휘발유(유연),0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,당리동 ,휘발유(무연),16 ,0 ,0 ,0 ,3084 ,2 ,2 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,당리동 ,CNG,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,당리동 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,352 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,당리동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,당리동 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,당리동 ,수소,0 ,0 ,0 ,0 ,10 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,사하구,당리동 ,기타연료,0 ,0 ,0 ,0 ,1 ,0 ,11 ,2 ,0 ,0 ,10 ,0 
부산광역시 ,사하구,하단동 ,휘발유,0 ,0 ,0 ,0 ,2786 ,0 ,4 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,하단동 ,경유,5 ,3 ,3 ,0 ,3537 ,299 ,1625 ,28 ,2 ,44 ,168 ,29 
부산광역시 ,사하구,하단동 ,엘피지,0 ,0 ,0 ,0 ,974 ,71 ,82 ,1 ,343 ,0 ,1 ,0 
부산광역시 ,사하구,하단동 ,전기,2 ,0 ,0 ,0 ,77 ,0 ,46 ,0 ,20 ,0 ,9 ,0 
부산광역시 ,사하구,하단동 ,휘발유(유연),0 ,0 ,0 ,0 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,하단동 ,휘발유(무연),2 ,0 ,0 ,0 ,5824 ,1 ,2 ,0 ,5 ,0 ,0 ,0 
부산광역시 ,사하구,하단동 ,CNG,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,하단동 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,543 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,하단동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,하단동 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,하단동 ,수소,0 ,0 ,0 ,0 ,27 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,하단동 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,19 ,5 ,0 ,0 ,10 ,0 
부산광역시 ,사하구,신평동 ,휘발유,2 ,0 ,0 ,0 ,2327 ,1 ,10 ,0 ,2 ,0 ,0 ,0 
부산광역시 ,사하구,신평동 ,경유,4 ,35 ,39 ,7 ,3141 ,338 ,1855 ,26 ,36 ,79 ,194 ,31 
부산광역시 ,사하구,신평동 ,엘피지,0 ,0 ,2 ,0 ,975 ,41 ,50 ,0 ,514 ,0 ,2 ,0 
부산광역시 ,사하구,신평동 ,전기,6 ,0 ,1 ,0 ,62 ,1 ,43 ,0 ,18 ,0 ,9 ,0 
부산광역시 ,사하구,신평동 ,휘발유(유연),0 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,신평동 ,휘발유(무연),33 ,0 ,0 ,0 ,4747 ,1 ,3 ,0 ,61 ,0 ,0 ,0 
부산광역시 ,사하구,신평동 ,CNG,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,74 ,0 ,0 
부산광역시 ,사하구,신평동 ,하이브리드(휘발유+전기),3 ,0 ,0 ,0 ,443 ,0 ,0 ,0 ,3 ,0 ,0 ,0 
부산광역시 ,사하구,신평동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,신평동 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,신평동 ,수소,0 ,0 ,0 ,0 ,14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,신평동 ,기타연료,0 ,0 ,1 ,0 ,0 ,0 ,15 ,0 ,0 ,0 ,26 ,0 
부산광역시 ,사하구,장림동 ,휘발유,0 ,0 ,0 ,0 ,2368 ,3 ,8 ,0 ,5 ,0 ,0 ,0 
부산광역시 ,사하구,장림동 ,경유,0 ,1 ,2 ,0 ,3273 ,368 ,1959 ,17 ,26 ,13 ,319 ,59 
부산광역시 ,사하구,장림동 ,엘피지,0 ,0 ,0 ,0 ,963 ,56 ,74 ,1 ,795 ,0 ,3 ,0 
부산광역시 ,사하구,장림동 ,전기,2 ,0 ,0 ,0 ,51 ,0 ,51 ,0 ,53 ,0 ,11 ,0 
부산광역시 ,사하구,장림동 ,휘발유(유연),0 ,0 ,0 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,장림동 ,휘발유(무연),0 ,0 ,0 ,0 ,4916 ,1 ,2 ,0 ,35 ,0 ,0 ,0 
부산광역시 ,사하구,장림동 ,CNG,0 ,0 ,0 ,0 ,7 ,0 ,2 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,장림동 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,370 ,0 ,0 ,0 ,3 ,0 ,0 ,0 
부산광역시 ,사하구,장림동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,장림동 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,장림동 ,수소,0 ,0 ,0 ,0 ,22 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,장림동 ,기타연료,0 ,0 ,0 ,0 ,1 ,5 ,25 ,3 ,0 ,0 ,29 ,0 
부산광역시 ,사하구,다대동 ,휘발유,0 ,0 ,0 ,0 ,4155 ,1 ,16 ,1 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,다대동 ,경유,1 ,4 ,6 ,0 ,5350 ,506 ,2432 ,31 ,0 ,1 ,245 ,36 
부산광역시 ,사하구,다대동 ,엘피지,0 ,0 ,0 ,0 ,1619 ,83 ,111 ,0 ,292 ,0 ,1 ,0 
부산광역시 ,사하구,다대동 ,전기,4 ,0 ,1 ,0 ,131 ,1 ,76 ,0 ,40 ,0 ,15 ,0 
부산광역시 ,사하구,다대동 ,휘발유(유연),0 ,0 ,0 ,0 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,다대동 ,휘발유(무연),0 ,0 ,0 ,0 ,8175 ,4 ,2 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,다대동 ,CNG,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,80 ,0 ,0 
부산광역시 ,사하구,다대동 ,하이브리드(휘발유+전기),2 ,0 ,0 ,0 ,821 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,다대동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,다대동 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,다대동 ,수소,0 ,0 ,0 ,0 ,40 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,다대동 ,기타연료,0 ,0 ,0 ,0 ,0 ,12 ,41 ,6 ,0 ,0 ,16 ,0 
부산광역시 ,사하구,구평동 ,휘발유,0 ,0 ,0 ,0 ,991 ,2 ,2 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,구평동 ,경유,0 ,0 ,1 ,0 ,1392 ,129 ,926 ,7 ,2 ,30 ,93 ,48 
부산광역시 ,사하구,구평동 ,엘피지,0 ,0 ,0 ,0 ,387 ,14 ,25 ,1 ,148 ,0 ,0 ,0 
부산광역시 ,사하구,구평동 ,전기,0 ,0 ,0 ,0 ,57 ,0 ,30 ,0 ,17 ,0 ,10 ,0 
부산광역시 ,사하구,구평동 ,휘발유(유연),0 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,구평동 ,휘발유(무연),2 ,0 ,0 ,0 ,2045 ,2 ,1 ,0 ,2 ,0 ,0 ,0 
부산광역시 ,사하구,구평동 ,CNG,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,5 ,0 ,0 
부산광역시 ,사하구,구평동 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,218 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,구평동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,구평동 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,구평동 ,수소,0 ,0 ,0 ,0 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,구평동 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,0 ,0 ,39 ,0 
부산광역시 ,사하구,감천동 ,휘발유,0 ,0 ,0 ,0 ,1208 ,1 ,8 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,감천동 ,경유,0 ,0 ,2 ,0 ,1610 ,166 ,872 ,16 ,1 ,10 ,249 ,17 
부산광역시 ,사하구,감천동 ,엘피지,0 ,0 ,0 ,0 ,525 ,28 ,40 ,0 ,601 ,0 ,1 ,0 
부산광역시 ,사하구,감천동 ,전기,2 ,0 ,0 ,0 ,23 ,0 ,10 ,0 ,17 ,0 ,6 ,0 
부산광역시 ,사하구,감천동 ,휘발유(유연),0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,감천동 ,휘발유(무연),1 ,0 ,0 ,0 ,2290 ,0 ,2 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,감천동 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,169 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,사하구,감천동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,감천동 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,감천동 ,수소,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,감천동 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0 ,0 ,14 ,0 
부산광역시 ,사하구,두구동 ,휘발유,0 ,0 ,0 ,0 ,146 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,사하구,두구동 ,경유,0 ,0 ,1 ,0 ,214 ,40 ,394 ,5 ,0 ,13 ,14 ,3 
부산광역시 ,사하구,두구동 ,엘피지,0 ,0 ,0 ,0 ,19 ,6 ,5 ,0 ,5 ,0 ,0 ,0 
부산광역시 ,금정구,두구동 ,전기,0 ,0 ,0 ,0 ,19 ,0 ,26 ,0 ,0 ,0 ,1 ,0 
부산광역시 ,금정구,두구동 ,휘발유(무연),0 ,0 ,0 ,0 ,266 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,두구동 ,CNG,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,두구동 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,35 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,두구동 ,수소,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,두구동 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,4 ,1 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,노포동 ,휘발유,0 ,0 ,0 ,0 ,58 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,노포동 ,경유,0 ,0 ,0 ,0 ,73 ,20 ,123 ,5 ,0 ,5 ,7 ,3 
부산광역시 ,금정구,노포동 ,엘피지,0 ,0 ,0 ,0 ,15 ,2 ,4 ,0 ,4 ,0 ,0 ,0 
부산광역시 ,금정구,노포동 ,전기,0 ,0 ,0 ,0 ,5 ,0 ,1 ,0 ,0 ,44 ,1 ,0 
부산광역시 ,금정구,노포동 ,휘발유(무연),0 ,0 ,0 ,0 ,99 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,노포동 ,CNG,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,238 ,0 ,0 
부산광역시 ,금정구,노포동 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,노포동 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,4 ,0 
부산광역시 ,금정구,청룡동 ,휘발유,0 ,0 ,0 ,0 ,650 ,0 ,6 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,청룡동 ,경유,2 ,2 ,1 ,0 ,779 ,86 ,351 ,5 ,0 ,0 ,139 ,29 
부산광역시 ,금정구,청룡동 ,엘피지,0 ,0 ,0 ,0 ,162 ,12 ,13 ,0 ,39 ,0 ,0 ,0 
부산광역시 ,금정구,청룡동 ,전기,1 ,0 ,0 ,0 ,20 ,0 ,7 ,0 ,8 ,0 ,4 ,0 
부산광역시 ,금정구,청룡동 ,휘발유(유연),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,청룡동 ,휘발유(무연),5 ,0 ,0 ,0 ,1198 ,1 ,2 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,청룡동 ,하이브리드(휘발유+전기),1 ,0 ,0 ,0 ,170 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,청룡동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,청룡동 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,청룡동 ,수소,0 ,0 ,0 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,청룡동 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,2 ,4 ,0 ,0 ,9 ,0 
부산광역시 ,금정구,남산동 ,휘발유,0 ,0 ,0 ,0 ,1774 ,4 ,5 ,0 ,2 ,0 ,0 ,0 
부산광역시 ,금정구,남산동 ,경유,0 ,0 ,0 ,0 ,2238 ,252 ,1343 ,14 ,16 ,289 ,255 ,17 
부산광역시 ,금정구,남산동 ,엘피지,0 ,0 ,0 ,0 ,534 ,35 ,45 ,0 ,128 ,0 ,0 ,0 
부산광역시 ,금정구,남산동 ,전기,0 ,0 ,0 ,0 ,46 ,0 ,21 ,0 ,13 ,0 ,7 ,0 
부산광역시 ,금정구,남산동 ,휘발유(유연),0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,남산동 ,휘발유(무연),0 ,0 ,0 ,0 ,3116 ,1 ,4 ,0 ,39 ,0 ,0 ,0 
부산광역시 ,금정구,남산동 ,CNG,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,7 ,0 ,0 
부산광역시 ,금정구,남산동 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,301 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,남산동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,남산동 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,남산동 ,수소,0 ,0 ,0 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,남산동 ,기타연료,0 ,0 ,0 ,0 ,0 ,2 ,16 ,2 ,0 ,0 ,11 ,0 
부산광역시 ,금정구,선동 ,휘발유,0 ,0 ,0 ,0 ,53 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,선동 ,경유,0 ,0 ,0 ,0 ,64 ,14 ,55 ,0 ,0 ,0 ,0 ,1 
부산광역시 ,금정구,선동 ,엘피지,0 ,0 ,0 ,0 ,7 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,선동 ,전기,0 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,금정구,선동 ,휘발유(무연),0 ,0 ,0 ,0 ,82 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,선동 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,선동 ,기타연료,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,오륜동 ,휘발유,1 ,0 ,0 ,0 ,19 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,오륜동 ,경유,0 ,4 ,1 ,0 ,26 ,26 ,25 ,0 ,0 ,0 ,1 ,0 
부산광역시 ,금정구,오륜동 ,엘피지,0 ,0 ,0 ,0 ,5 ,1 ,2 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,오륜동 ,전기,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,오륜동 ,휘발유(무연),0 ,0 ,0 ,0 ,33 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,오륜동 ,하이브리드(휘발유+전기),0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,구서동 ,휘발유,0 ,0 ,0 ,0 ,4083 ,1 ,6 ,0 ,7 ,0 ,0 ,0 
부산광역시 ,금정구,구서동 ,경유,0 ,21 ,18 ,0 ,4472 ,326 ,1664 ,28 ,6 ,38 ,577 ,406 
부산광역시 ,금정구,구서동 ,엘피지,0 ,0 ,5 ,0 ,864 ,50 ,47 ,0 ,142 ,0 ,2 ,0 
부산광역시 ,금정구,구서동 ,전기,2 ,0 ,0 ,0 ,161 ,0 ,52 ,0 ,24 ,0 ,4 ,0 
부산광역시 ,금정구,구서동 ,휘발유(유연),0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,구서동 ,휘발유(무연),27 ,0 ,0 ,0 ,6871 ,3 ,3 ,0 ,89 ,0 ,0 ,0 
부산광역시 ,금정구,구서동 ,CNG,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,3 ,0 ,0 
부산광역시 ,금정구,구서동 ,하이브리드(휘발유+전기),1 ,0 ,0 ,0 ,1087 ,0 ,0 ,0 ,3 ,0 ,0 ,0 
부산광역시 ,금정구,구서동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,19 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,구서동 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,구서동 ,수소,0 ,0 ,0 ,0 ,17 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,구서동 ,기타연료,0 ,0 ,0 ,0 ,0 ,9 ,33 ,6 ,0 ,0 ,288 ,0 
부산광역시 ,금정구,장전동 ,휘발유,0 ,0 ,0 ,0 ,2873 ,2 ,11 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,장전동 ,경유,0 ,6 ,6 ,0 ,3321 ,284 ,1116 ,21 ,0 ,2 ,363 ,24 
부산광역시 ,금정구,장전동 ,엘피지,1 ,0 ,0 ,0 ,681 ,14 ,43 ,0 ,79 ,0 ,0 ,0 
부산광역시 ,금정구,장전동 ,전기,0 ,0 ,0 ,0 ,140 ,0 ,34 ,0 ,12 ,0 ,9 ,0 
부산광역시 ,금정구,장전동 ,휘발유(유연),0 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,장전동 ,휘발유(무연),2 ,0 ,0 ,0 ,4967 ,3 ,1 ,0 ,1 ,0 ,0 ,0 
부산광역시 ,금정구,장전동 ,하이브리드(휘발유+전기),2 ,0 ,0 ,0 ,787 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,장전동 ,하이브리드(경유+전기),0 ,0 ,0 ,0 ,14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,장전동 ,하이브리드(LPG+전기),0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,장전동 ,수소,0 ,0 ,0 ,0 ,22 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
부산광역시 ,금정구,장전동 ,기타연료,0 ,0 ,0 ,0 ,0 ,11 ,25 ,4 ,0 ,0 ,21 ,0 
